ISBN,Title,Author,Format,Gross Qty,Returned Qty,Net Qty,Net Compensation,Sales Market
9.78161E+12,"The Influence of Naval Power on the Course of the Spanish Civil War, 1936-1939","Kersh, John M.",Paperback,13,0,13,128.81,US
9.78193E+12,"Revolutionary Strategies in Early Christianity: 4th Generation Warfare (4GW) Against the Roman Empire, and the Counterinsurgency (COIN) Campaign to Save It","Abbott, Daniel H.",Paperback,13,0,13,127.64,US
9.78161E+12,German Underwater Ordnance Mines (Kriegsmarine Technical Studies),"Bureau of Ordnance, U.S. Navy",Paperback,13,0,13,126.46,US
9.78161E+12,NASA Historical Investigation Into James E. Webb's Relationship To The Lavender Scare,"Odom, Brian C.",Paperback,11,0,11,125.62,US
9.78193E+12,"Revolutionary Strategies in Early Christianity: 4th Generation Warfare (4GW) Against the Roman Empire, and the Counterinsurgency (COIN) Campaign to Save It","Abbott, Daniel H.",Paperback,24,0,24,123.19,UK
9.78161E+12,National Security Strategy,"Biden, Joseph, R.",Paperback,12,0,12,122.32,US
9.78161E+12,"The Navy's Nuclear Power Plant in Antarctica: Final Operating Report for the PM-3A Nuclear Power Plant, McMurdo Station, Antarctica",U.S. Navy Nuclear Power Unit,Hardcover,19,-1,18,121.02,US
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat -- Volume IV, 1939-1940 (The Ship Killers)","Hinds, Joe",Paperback,12,0,12,120.57,US
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VIII: 1944 (the Ship Killers)","Hinds, Joe",Paperback,12,0,12,120.47,US
9.78098E+12,A Fandom of Magical Proportions: An Unauthorized History of The Harry Potter Phenomenon,"Pyne, Erin, A.",Paperback,12,0,12,119.38,US
9.78161E+12,Survival: Training Edition: AF Manual 64-3,United States Air Force,Hardcover,31,0,31,119.02,US
9.78161E+12,New Research on the Voynich Manuscript: Proceedings of a Seminar,National Security Agency,Hardcover,20,0,20,115.6,US
9.78161E+12,USS SHILOH CG-67: US Navy Guided Missile Cruiser,Nimble Books LLC,Hardcover,10,0,10,114.85,US
9.78098E+12,Misquotes in MISQUOTING JESUS: Why You Can Still Believe,"Burroughs, Dillon",Paperback,22,0,22,114.79,UK
9.78161E+12,The Russia-Georgia War,"Boufesis, Alexandros Fox",Hardcover,26,0,26,113.22,UK
9.78161E+12,Guide to Captured German Documents [World War II Bibliography],"Weinberg, Gerhard L.",Paperback,14,0,14,113.05,UK
9.78161E+12,The NRO At Fifty,"Berkowitz, Bruce",Hardcover,15,0,15,112.35,US
9.78161E+12,Brave Just Like Me Keepsake Edition,"Ruff, Kimberly",Hardcover,18,0,18,110.5,US
9.78193E+12,Battleship YAMATO: Why She Matters Today,"Zimmerman, W. Frederick",Paperback,19,0,19,110.46,UK
9.78193E+12,"Cool Maps for Curious Kids #2: Afghanistan, an Unauthorized Tour of the Land of a Thousand Splendid Suns and the Kite Runner","Zimmerman, W. Frederick",Paperback,11,0,11,110.15,US
9.78161E+12,Analysis of Unmanned Undersea Vehicle (Uuv) Architectures and an Assessment of Uuv Integration Into Undersea Applications,"French, Daniel W.",Hardcover,13,0,13,109.98,US
9.78193E+12,The Call of Nepal: My Life In the Himalayan Homeland of Britain's Gurkha Soldiers,"Cross, J P",Paperback,7,0,7,104.27,US
9.78193E+12,"Exploring BEEDLE THE BARD: Unauthorized, pithy, tale-by-tale perspectives","Davis, Graeme",Paperback,14,0,14,104.03,UK
9.78161E+12,Likely Threat Signatures 2030 - 2040,"Team Sensing, US Army War College",Paperback,4,0,4,103.79,UK
9.78161E+12,Likely Threat Signatures 2030 - 2040,"Team Sensing, US Army War College",Paperback,4,0,4,103.36,US
9.78161E+12,"Command and Control of the First Modern Joint Campaign: The German Invasion of Denmark and Norway, April 1940","Strahan, Robert W.",Paperback,11,0,11,103.15,UK
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VI: 1942 (The Ship Killers)","Hinds, Joe",Paperback,9,0,9,102.47,US
9.78161E+12,Packed and Loaded: Conversations with James M. Cain,"Cain, James M.",Paperback,12,0,12,101.42,UK
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat - Volume II, 1280 - 1899 (The Ship Killers)","Hinds, Joe",Paperback,7,0,7,100.8,US
9.78161E+12,The Mayaguez Incident Omnibus,"Zimmerman, W. Frederick",Hardcover,7,0,7,100.18,US
9.78161E+12,Professor Barrister's Dinosaur Mysteries #1: The Case Of The Truncated Troodon,"Penner, Stephen",Paperback,23,0,23,99.25,US
9.78193E+12,"Cool Maps of Iraq: History, Oil Wealth, Politics, Population, Religion, Satellite, and More","Zimmerman, W. Frederick",Paperback,10,0,10,99.11,US
9.78193E+12,Building the PT Boats: An Illustrated History of U.S. Navy Torpedo Boat Construction in World War II,"Andruss Sr., Frank J.",Paperback,5,0,5,98.85,IT (Global Connect)
9.78161E+12,Historical Bibliography of Sea Mine Warfare,"Patterson, Andrew",Paperback,8,0,8,98.61,UK
9.78161E+12,From Gaza to the Peloponnessian War: Maritime Irregular Warfare,"Sutton, William R.",Paperback,10,0,10,97.76,US
9.78161E+12,Dark Navy: The Italian Regia Marina and the Armistice of 8 September 1943,"O'Hara, Vincent",Hardcover,14,0,14,97.74,UK
9.78161E+12,Investigation Of Competition In Digital Markets: Majority Staff Report And Recommendations,United States Congress,Hardcover,15,0,15,96.25,US
9.78193E+12,The United States Secret Service Failed To Prepare for Insurrection Day: Scanned Documents Released via FOIA,United States Secret Service,Paperback,5,0,5,93.45,US
9.78161E+12,Freyburg's Failure at Crete: A Close-Run Thing,"Bliss, James",Paperback,10,0,10,92.64,UK
9.78161E+12,Napoleon's Cavalry: A Key Element to Decisive Victory,"Shoffner, Thomas",Paperback,9,0,9,90.65,UK
9.78161E+12,"Operation Sea Lion: A Joint Critical Analysis, Or, How Hitler Could Have Won, If He Were More Joint","McCanne, Lt Col Randy",Paperback,9,0,9,89.75,UK
9.78161E+12,Ten Propositions Regarding Space Power,"Smith, M. V.",Paperback,7,0,7,89.42,US
9.78193E+12,"CVN-71 THEODORE ROOSEVELT, U.S. Navy Aircraft Carrier","Zimmerman, W. Frederick",Paperback,12,0,12,88.82,UK
9.78161E+12,2030,"Escobar, Pepe",Paperback,19,0,19,88.7,DE (Global Connect)
9.78161E+12,Alien: How Operational Art Devoured Strategy,"Kelly, Justin",Paperback,10,0,10,88,UK
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VI: 1942 (The Ship Killers)","Hinds, Joe",Paperback,8,0,8,87.86,UK
9.78161E+12,Light Infantry: A Historical Perspective,"McMichael, Scott R.",Paperback,11,0,11,87.69,US
9.78161E+12,"Glossaries of Nautical Terms: English to Chinese (Simplified), Creole, French, Italian, Japanese, Korean, Polish, Portugese, Russian, Spanish","Auxiliary Interpreter Corps,",Hardcover,2,0,2,87.58,US
9.78098E+12,Global Perspectives on Space Power,"Szymanski, Paul,",Hardcover,3,0,3,87.38,DE (Global Connect)
9.78161E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 1),"Office of the Secretary of Defense,",Hardcover,5,0,5,86.81,UK
9.78193E+12,"SSN-23 JIMMY CARTER, U.S. Navy Submarine (Seawolf class)","Zimmerman, W. Frederick",Paperback,13,0,13,85.33,UK
9.78161E+12,Bombs from On High,"Massie, Kevin B.",Paperback,9,0,9,84.53,US
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VII: 1943 (the Ship Killers)","Hinds, Joe",Paperback,10,0,10,83.84,UK
9.78193E+12,Born American: A Chinese Woman's Dream of Liberty,"Gong,  Sasha",Paperback,8,0,8,83.75,UK
9.78193E+12,Persuader-in-Chief: Global Opinion and Public Diplomacy in the Age of Obama,"Snow, Nancy",Paperback,9,0,9,83.26,UK
9.78161E+12,Principles of War,"Radakovich, Daniel I",Hardcover,8,0,8,82.41,US
9.78161E+12,Space Doctrine Publication 2-0 Intelligence: Doctrine for Space Forces,United States Space Force,Paperback,11,0,11,81.73,US
9.78161E+12,United States - Vietnam Relations 1945 - 1967 (the Pentagon Papers) (Volume 8),Office of the Secretary of Defense,Hardcover,4,0,4,81.11,UK
9.78161E+12,"Jane's Fighting Ships 1904. (Naval Encyclopedia and Year Book): Facsimile Edition. Volume 1 of 2.  England, France, Germany, Russia.","Jane, Fred, T.",Hardcover,2,0,2,80.76,UK
9.78098E+12,Lloyd's Register of British and Foreign Shipping [1890]: Universal Register [Volume 1 of 2],Committee Of Register,Hardcover,2,0,2,80.48,DE (Global Connect)
9.78098E+12,Lloyd's Register of British and Foreign Shipping [1890]: Universal Register [Volume 1 of 2],Committee Of Register,Hardcover,2,0,2,80.48,US
9.78193E+12,"The World's Warships 1915: Compiled from Jane's ""Fighting Ships""","Jane, Fred, T.",Hardcover,2,0,2,80.04,UK
9.78161E+12,"The National Institutes of Health and EcoHealth Alliance Did Not Effectively Monitor Awards and Subawards, Resulting in Missed Opportunities to Oversee Research and Other Deficiencies, A-05-21-00025","HHS, Office of Inspector General (OIG...",Paperback,8,0,8,79.84,DE (Global Connect)
9.78161E+12,An Administrative History of Pts in World War II,Office of Naval History,Hardcover,9,0,9,78.75,US
9.78193E+12,Blood on Our Hands: The American Invasion and Destruction of Iraq,"Davies, Nicolas J. S.",Paperback,9,0,9,78.49,IT (Global Connect)
9.78161E+12,US Department Of The Space Force: A Necessary Evolution,"Cinnamon, John, D.",Hardcover,12,0,12,78.34,US
9.78193E+12,"CVN-75 HARRY S. TRUMAN, U.S. Navy Aircraft Carrier","Zimmerman, W. Frederick",Paperback,13,0,13,78.08,UK
9.78098E+12,The JESUS FAMILY TOMB Controversy: How the Evidence Falls Short,"Burroughs, Dillon,",Paperback,6,0,6,77.58,US
9.78193E+12,X-47 Unmanned Combat Air Vehicle (UCAV),"Zimmerman, W. Frederick",Paperback,11,0,11,77.18,UK
9.78161E+12,Re-reading A GAME OF THRONES: A Critical Response to George R.R. Martin's Fantasy Classic,"Verhoeve, Remy J.",Hardcover,12,0,12,75.62,UK
9.78098E+12,A Fandom of Magical Proportions: An Unauthorized History of The Harry Potter Phenomenon,"Pyne, Erin, A.",Paperback,8,0,8,75.48,UK
9.78161E+12,Blood on Our Hands: The American Invasion and Destruction of Iraq,"Davies, Nicolas J S",Hardcover,12,0,12,75.36,UK
9.78161E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 7),"Office of the Secretary of Defense,",Hardcover,4,0,4,75.15,UK
9.78161E+12,FM 1-02.2 Military Symbols: With Special AI-powered Essay on Graphic Design & Military Symbology,Department of the Army,Hardcover,4,0,4,75.12,US
9.78161E+12,Eurasia v. NATOstan,"Escobar, Pepe",Hardcover,4,0,4,74.55,US
9.78193E+12,"We Tried to Warn You: Innovations in Leadership for the Learning Organization; User Experience, Product Management, Strategy, and the Logic","Jones, Peter H.",Paperback,15,0,15,73.4,UK
9.78161E+12,"Why the Allies Lost the Battle of Crete: How Allied Indecision, Bureaucracy, and Pretentiousness Lost the Battle","Smith, Kelsey Aaron",Paperback,7,0,7,73.04,UK
9.78161E+12,"Self-Inflicted Wound Allied Defeat in Crete, May 1941","Kostic, Samuel J.",Paperback,15,0,15,72.66,UK
9.78161E+12,Eurasia v. NATOstan,"Escobar, Pepe",Paperback,8,0,8,72,IT (Global Connect)
9.78161E+12,Submarine Warfare in the 20th and 21st Centuries - A Bibliography,"Huygen, Michelle Lee",Paperback,8,0,8,71.56,US
9.78193E+12,"CVN-74 JOHN C. STENNIS, U.S. Navy Aircraft Carrier","Zimmerman, W. Frederick",Paperback,11,0,11,71.48,UK
9.78098E+12,"Should Barack Obama Be President? Dreams from My Father, Audacity of Hope, ... Obama in '08?","Zimmerman, W. Frederick",Paperback,5,0,5,70.7,US
9.78161E+12,The President's Daily Brief Fifty Years Ago: January 1971,Central Intelligence Agency,Hardcover,10,0,10,70.17,US
9.78098E+12,Our Splendid Sun: Cool Science Images for Curious Kids #1,"Zimmerman, W. Frederick",Paperback,7,0,7,70.11,US
9.78161E+12,Motor Torpedo Boat Manual,U. S. Navy,Hardcover,18,-1,17,68.46,US
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat -- Volume III, 1900 - 1939 (The Ship Killers)","Hinds, Joe",Paperback,6,0,6,68.04,UK
9.78098E+12,Unauthorized Half-Blood Prince Update: News and Speculation about Harry Potter Book Six by J. K. Rowling,"Zimmerman, W. Frederick",Paperback,7,0,7,67.47,US
9.78161E+12,UFOs and Related Subjects,"Catoe, Lynn E.",Hardcover,3,0,3,67.05,US
9.78161E+12,Blood on Our Hands: The American Invasion and Destruction of Iraq,"Davies, Nicolas J S",Hardcover,9,0,9,67.03,US
9.78193E+12,"We Tried to Warn You: Innovations in Leadership for the Learning Organization; User Experience, Product Management, Strategy, and the Logic","Jones, Peter H.",Paperback,8,0,8,66.2,US
9.78193E+12,Threats in the Age of Obama,"Tanji, Michael",Paperback,6,0,6,66.09,US
9.78161E+12,The Essential Saker: from the trenches of the emerging multipolar world,"The Saker,",Hardcover,9,0,9,65.71,DE (Global Connect)
9.78161E+12,"Fifty Years of Flight Research: An Annotated Bibliography of Technical Publications of NASA Dryden Flight Research Center, 1946-1996","Fisher, David F.",Hardcover,3,0,3,65.63,US
9.78161E+12,Annotated Bibliography of the Space Shuttle (Two Volumes),NASA,Hardcover,3,0,3,65.55,US
9.78161E+12,History of Gun-Type Artillery-Fired Atomic Projectiles,Sandia National Laboratories,Hardcover,12,0,12,65.46,US
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume V: 1941 (The Ship Killers)","Hinds, Joe",Paperback,7,0,7,65.16,US
9.78161E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 2),"Office of the Secretary of Defense,",Hardcover,3,0,3,64.68,UK
9.78161E+12,Night Attack by a Soviet Battalion,"Gebhardt, James F.",Paperback,6,0,6,64.14,DE (Global Connect)
9.78161E+12,Cold War Saga,"Jenkins, Kempton",Paperback,7,0,7,63.91,UK
9.78161E+12,In the Shadow of the Battleship: Considering the Cruisers of World War II,"Worth, Richard",Hardcover,7,0,7,63.46,US
9.78161E+12,Manhattan District History: Book I - General; Volume I - General,Manhattan District,Hardcover,11,0,11,61.79,US
9.78161E+12,Reports on the Collisions of USS McCain and USS Fitzgerald,Chief of Naval Operations,Hardcover,12,0,12,61.75,US
9.78193E+12,CVN-69 DWIGHT D. EISENHOWER: U.S. Navy Aircraft Carrier,"Zimmerman, W. Frederick",Paperback,9,0,9,61.71,UK
9.78161E+12,Professor Barrister's Dinosaur Mysteries #2: The Case of the Armored Allosaurus,"Penner, Stephen",Paperback,8,0,8,61.6,US
9.78193E+12,The Call of Nepal: My Life In the Himalayan Homeland of Britain's Gurkha Soldiers,"Cross, J P",Paperback,4,0,4,61.12,UK
9.78161E+12,Codes and Ciphers of the Civil War,"Friedman, William F.",Paperback,9,0,9,60.93,US
9.78161E+12,"Sea-Based Airpower - The Decisive Factor in Expeditionary Operations? (Norway, 1940; Falkland Islands, 1982)","Buhl, Willard A.",Paperback,6,0,6,60.45,US
9.78193E+12,"Ddg-81 Winston S. Churchill, U.S. Navy Destroyer","Zimmerman, W. Frederick",Paperback,6,0,6,60.26,US
9.78161E+12,Tora Bora Revisited: How We Failed to Get Bin Laden and Why It Matters Today (Decisive Battles of the 21st Century),"United States Senate, States Senate",Paperback,8,0,8,60.1,UK
9.78161E+12,Principles of War,"Radakovich, Daniel I",Hardcover,5,0,5,60.07,UK
9.78193E+12,"CVN-73 GEORGE WASHINGTON, U.S. Navy Aircraft Carrier","Zimmerman, W. Frederick",Paperback,8,0,8,60.01,UK
9.78193E+12,Secrets of the Modern World: F. W. Maitland,"MacFarlane, Alan, Professor",Paperback,11,0,11,59.98,UK
9.78161E+12,Report on Digital Asset Financial Stability Risks and Regulation 2022,"Financial Stability Oversight Council,",Paperback,9,-2,7,59.83,US
9.78161E+12,'It Was Compromised': The Trump Administration's Unprecedented Campaign to Control CDC and Politicize Public Health During the Coronavirus Crisis,Select Subcommittee on the Coronavirus,Paperback,6,0,6,59.64,US
9.78193E+12,"Exploring BEEDLE THE BARD: Unauthorized, pithy, tale-by-tale perspectives","Davis, Graeme",Paperback,6,0,6,59.62,US
9.78193E+12,Cool Maps of France: Paris and Beyond,"Zimmerman, W. Frederick",Paperback,6,0,6,59.56,US
9.78161E+12,Oops! Boom!  An Analysis of Fratricide in US Naval Surface and Submarine Forces in World War II,"Hagendorf-Orloff, Lars P.",Paperback,6,0,6,59.51,US
9.78161E+12,"Report Of Investigation: Security Failures At The United States Capitol On January 6, 2021","Banks et al., Congressman Jim",Paperback,6,0,6,58.98,US
9.78161E+12,Professor Barrister's Dinosaur Mysteries #3: The Case of the Enormous Eoraptor,"Penner, Stephen",Paperback,8,0,8,57.98,US
9.78161E+12,Ten Propositions Regarding Air Power,"Meininger, Philip S.",Paperback,6,0,6,57.91,US
9.78193E+12,"Confidential Human Source Policy Guide [Annotated]: 1018 PG; May 21, 2019",Federal Bureau of Investigation,Hardcover,5,0,5,57.85,US
9.78193E+12,"Ddg-81 Winston S. Churchill, U.S. Navy Destroyer","Zimmerman, W. Frederick",Paperback,8,0,8,57.61,UK
9.78161E+12,"Uncharted Waters: Expeditionary Operations and the Naval Component of Union Military Strategy in the Us Civil War, 1861-1862","Canfield, Major Daniel T.",Paperback,5,0,5,57.32,US
9.78161E+12,Chief of Space Operations' Planning Guidance: 1st Chief of Space Operations,United States Space Force,Hardcover,21,0,21,56.79,UK
9.78161E+12,Brave Just Like Me,"Ruff, Kimberly",Hardcover,8,0,8,56.74,US
9.78161E+12,"History of On-Orbit Satellite Fragmentations, 16th Edition",NASA,Hardcover,2,0,2,56.52,DE (Global Connect)
9.78161E+12,"Sea-Based Airpower - The Decisive Factor in Expeditionary Operations? (Norway, 1940; Falkland Islands, 1982)","Buhl, Willard A.",Paperback,6,0,6,56.44,UK
9.78161E+12,Capitol Attack,General Accounting Office,Paperback,6,0,6,56.34,DE (Global Connect)
9.78161E+12,State-Of-The-Art Small Spacecraft Technology 2023,"NASA,",Hardcover,4,0,4,56.06,UK
9.78161E+12,Soviet Intelligence Communications [1952],Federal Bureau of Intelligence,Paperback,8,0,8,56,US
9.78161E+12,State of The Space Industrial Base 2021: Infrastructure & Services for Economic Growth & National Security,"OIson, J.",Paperback,7,0,7,55.65,US
9.78161E+12,2030,"Escobar, Pepe",Hardcover,5,0,5,55.5,UK
9.78161E+12,Globalistan: An Antidote to the World Is Flat,"Escobar, Pepe",Hardcover,6,0,6,55.23,US
9.78161E+12,Pillars of Russia's Disinformation and Propaganda Ecosystem: Annotated in the AI Lab at NimbleBooks.com,U.S. Department of State,Paperback,5,0,5,54.7,US
9.78161E+12,Re-Reading Harry Potter and the Deathly Hallows,"Davis, Graeme",Hardcover,11,0,11,53.63,US
9.78161E+12,United States Antarctic Program (USAP) Sexual Assault/Harassment Prevention and Response (SAHPR),National Science Foundation,Hardcover,3,0,3,53.4,US
9.78161E+12,Secrets of the Modern World: Thomas Malthus,"MacFarlane, Alan, Professor",Paperback,4,0,4,53.05,UK
9.78161E+12,GOP Witnesses: What Their Disclosures Indicate About The State Of The Republican Investigations,Committee on the Judiciary (minority),Paperback,6,0,6,52.2,DE (Global Connect)
9.78161E+12,a Blue Arctic,"Department of the Navy,",Paperback,5,0,5,51.9,DE (Global Connect)
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat - Volume I, Overview (The Ship Killers)","Hinds, Joe",Paperback,4,0,4,51.69,US
9.78161E+12,"War in Afghanistan: Strategy, Military Operations, and Issues for Congress","Dale, Catherine",Paperback,6,0,6,51.3,US
9.78098E+12,Stellar Atmospheres: A Contribution To The Observational Study Of High Temperature In The Reversing Layers Of Stars,"Payne, Cecilia, H.",Hardcover,6,0,6,51.2,DE (Global Connect)
9.78161E+12,Professor Barrister's Dinosaur Mysteries #4: The Case of the Colorful Caudipteryx,"Penner, Stephen",Paperback,7,0,7,50.87,US
9.78161E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 10),"Office of the Secretary of Defense,",Hardcover,3,0,3,50.71,UK
9.78161E+12,Critical Incident Review: Active Shooter at Robb Elementary School,U.S. Department of Justice,Paperback,2,0,2,50.38,US
9.78161E+12,Doubling The Fleet: An Analysis of the Causal Factors Behind the U.S. Navy's Warship Building Program from 1933-1941,"Barrett, John M.",Paperback,4,0,4,50.34,UK
9.78161E+12,Record of Proceedings of SCORPION Inquiry: And Miscellaneous Other Documents,U.S. Navy,Hardcover,8,0,8,50.13,US
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume X: Bonus Material and Appendixes","Hinds, Joe",Paperback,5,0,5,50.04,US
9.78161E+12,The Collected Papers of Frederic William Maitland,"Maitland, Frederic William",Hardcover,5,0,5,50,US
9.78193E+12,"A Marine of the Imperial Guard: Eyewitness to the French Failure in Spain, 1808","Baste, Pierre",Paperback,5,0,5,49.77,US
9.78161E+12,Secrets of the Modern World: Yukichi Fukuzawa,"MacFarlane, Alan, Professor",Paperback,4,0,4,49.3,UK
9.78193E+12,"CVN-72 ABRAHAM LINCOLN, U.S. Navy Aircraft Carrier","Zimmerman, W. Frederick",Paperback,7,0,7,49.25,UK
9.78161E+12,United States High-Altitude Test Experiences: A Review Emphasizing the Impact on the Environment,"Hoerlin, Hermann",Paperback,6,0,6,49.08,US
9.78161E+12,New Research on the Voynich Manuscript: Proceedings of a Seminar,National Security Agency,Hardcover,5,0,5,46.63,UK
9.78161E+12,Annual Threat Assessment of the U.S. Intelligence Community [Annotated],"Director of National Intelligence,",Paperback,5,0,5,46.55,US
9.78193E+12,"Confidential Human Source Policy Guide [Annotated]: 1018 PG; May 21, 2019",Federal Bureau of Investigation,Hardcover,4,0,4,46.28,DE (Global Connect)
9.78161E+12,Globalistan: An Antidote to the World Is Flat,"Escobar, Pepe",Hardcover,5,0,5,46.19,UK
9.78161E+12,Globalistan: An Antidote to the World Is Flat,"Escobar, Pepe",Hardcover,4,0,4,45.61,DE (Global Connect)
9.78161E+12,World War II Vertical Envelopment: The German Influence on U.S. Army Airborne Operations,"Sheehan, Thomas J.",Paperback,5,0,5,45.33,UK
9.78193E+12,The Handbook of Fifth-Generation Warfare (5GW),"Abbott, Daniel H.",Hardcover,6,0,6,45.16,DE (Global Connect)
9.78161E+12,Finding Meaning in Narnia: A Voyage on the Dawn Treader,"Burkart, Gina",Paperback,5,0,5,45.11,US
9.78161E+12,Strategic Airpower Elements in Interwar German Air Force Doctrine,"Muscha, William R.",Paperback,5,0,5,44.68,US
9.78161E+12,GRU Cybervillains : The DOJ Indictment Against Six Russian Hackers,Department of Justice,Hardcover,8,0,8,44.26,US
9.78193E+12,"War Bots: How U.S. Military Robots Are Transforming War in Iraq, Afghanistan, and the Future","Axe, David",Paperback,7,0,7,44.25,UK
9.78193E+12,"Age of Obama: A Reporter's Journey with Clinton, McCain and Obama in The Making of the President, 2008","Curtis, Mark",Paperback,4,0,4,44.04,US
9.78161E+12,From Gaza to the Peloponnessian War: Maritime Irregular Warfare,"Sutton, William R.",Paperback,6,0,6,43.2,UK
9.78161E+12,National Security Strategy,"Biden, Joseph, R.",Paperback,4,0,4,43.04,DE (Global Connect)
9.78161E+12,Space Doctrine Publication Omnibus: Doctrine for Space Forces,United States Space Force,Hardcover,2,0,2,42.85,UK
9.78161E+12,Submarine Warfare in the 20th and 21st Centuries - A Bibliography,"Huygen, Michelle Lee",Paperback,8,0,8,42.15,UK
9.78161E+12,"U.S. Patrol Torpedo Boats in World War II, 1939-1945","Connelly, T. Garth",Paperback,3,0,3,41.91,IT (Global Connect)
9.78098E+12,"""The Solomon Key"" and Beyond: DIGITAL FORTRESS, ANGELS & DEMONS, DECEPTION POINT, THE DA VINCI CODE, and more","Zimmerman, W. Frederick",Paperback,8,0,8,41.88,US
9.78161E+12,The Art of War of Bernadotte,"Bernadotte, Jean-Baptiste",Paperback,7,0,7,41.84,UK
9.78193E+12,Strategic Satellite Systems in a Post-Cold-War Environment,Committee on Government Operations,Paperback,4,0,4,41.64,US
9.78193E+12,Soviet Space Technology: What We Thought We Knew in 1959,Committee on Science and Astronautics,Hardcover,4,0,4,41.16,US
9.78161E+12,MTBSTC: Motor Torpedo Boat Squadrons Center,"Jones, Charles B.",Hardcover,4,0,4,40.83,UK
9.78098E+12,Lloyd's Register of British and Foreign Shipping [1890]: Universal Register [Volume 1 of 2],Committee Of Register,Hardcover,1,0,1,40.57,UK
9.78161E+12,The Simple Sabotage Manual: Timeless Managerial Wisdom from the Intelligence Community,"Office of Strategic Services, Of Strateg",Paperback,4,0,4,40.48,UK
9.78161E+12,USS SHILOH CG-67: US Navy Guided Missile Cruiser,Nimble Books LLC,Hardcover,3,0,3,40.31,UK
9.78193E+12,Re-Read HARRY POTTER AND THE SORCERER'S STONE Today! An Unauthorized Guide,"Davis, Graeme",Paperback,4,0,4,40.17,US
9.78161E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume XI: Indexes (The Ship Killers)","Hinds, Joe",Paperback,5,0,5,40.17,UK
9.78161E+12,Strategic Airpower Elements in Interwar German Air Force Doctrine,"Muscha, William R.",Paperback,6,0,6,39.97,UK
9.78161E+12,Jane's Fighting Ships 1900 (facsimile edition),"Jane, Frederick T.",Paperback,1,0,1,39.84,DE (Global Connect)
9.78161E+12,Lessons and Conclusions From the History of Navy and Military Doctrinal Development,"Tritten, Dr. James J.",Paperback,4,0,4,39.36,DE (Global Connect)
9.78193E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume IX: 1945 (the Ship Killers)","Hinds, Joe",Paperback,5,0,5,38.89,UK
9.78161E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 3),"Office of the Secretary of Defense,",Hardcover,2,0,2,38.61,UK
9.78161E+12,German Underwater Ordnance Mines (Kriegsmarine Technical Studies),"Bureau of Ordnance, U.S. Navy",Paperback,4,0,4,38.31,UK
9.78098E+12,Lloyd's Register of British and Foreign Shipping [1890]: Universal Register [Volume 2 of 2],Committee Of Register,Hardcover,1,0,1,38.3,DE (Global Connect)
9.78161E+12,Reports on the Collisions of USS McCain and USS Fitzgerald,Chief of Naval Operations,Hardcover,5,0,5,37.94,UK
9.78161E+12,Spies in Space: Reflections On National Reconnaissance And The Manned Orbiting Laboratory,"Homer, Courtney J. V.",Paperback,7,-2,5,37.79,US
9.78161E+12,Dictionary of Automatic Ideas: A New Translation Bringing Flaubert into the 21st Century,"Flaubert, Gustave",Hardcover,3,0,3,37.57,US
9.78193E+12,"CVN-70 CARL VINSON, U.S. Navy Aircraft Carrier","Zimmerman, W. Frederick",Paperback,2,0,2,37.49,UK
9.78161E+12,PT Boat Bases: Volume 1: Pacific,"Andruss Sr., Frank J.",Hardcover,3,0,3,37.11,DE (Global Connect)
9.78161E+12,The Granddaughter Project,"Chishti, Shaheen",Hardcover,3,0,3,36.93,US
9.78161E+12,Operation Weseruebung: The Dawn of Decisive Airpower in Joint Military Operations,"Baxley, Brian",Paperback,3,0,3,36.86,US
9.78098E+12,Stellar Atmospheres: A Contribution To The Observational Study Of High Temperature In The Reversing Layers Of Stars,"Payne, Cecilia, H.",Hardcover,5,0,5,36.57,UK
9.78161E+12,Manhattan District History: General Index,Manhattan District,Hardcover,6,0,6,36.42,US
9.78161E+12,"Why the Allies Lost the Battle of Crete: How Allied Indecision, Bureaucracy, and Pretentiousness Lost the Battle","Smith, Kelsey Aaron",Paperback,3,0,3,36.39,US
9.78161E+12,"History of the Mk 25 Warhead: Code Name DING DONG, Atomic Warheads for Air Defense",Sandia National Laboratories,Hardcover,9,0,9,36.22,US
